po_number;line_item;material_id;supplier_id;plant;doc_type;is_intracompany_transfer;po_qty;po_uom;open_qty;received_qty_so_far;delivery_date;doc_date;created_on;created_by;company_code;purch_group;material_group
4500016013;60;9050056204;1009986;1786;ZSC;false;10000;EA;10000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6002
4500016013;70;9050056210;1009986;1787;ZSC;false;15000;EA;15000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6002
4500016014;10;9050057002;1009986;1787;ZSC;false;10000;EA;10000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6002
4500016014;20;9050110011;1009986;1786;ZSC;false;10000;EA;10000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6002
4500016014;40;9050064825;1009986;1787;ZSC;false;10000;EA;10000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6002
4500016016;10;9050054201;1010837;7803;ZSC;false;56724;EA;56724;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016016;20;9050054202;1010837;7803;ZSC;false;63970;EA;63970;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016016;30;9050054203;1010837;7803;ZSC;false;30000;EA;30000;0;2026-07-20;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016017;10;9050054102;1010837;1786;ZSC;false;15000;EA;15000;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016017;20;9050061603;1010837;1786;ZSC;false;15000;EA;15000;0;2026-07-20;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016017;30;9050061704;1010837;1786;ZSC;false;15000;EA;15000;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016017;50;9050083201;1010837;1786;ZSC;false;10000;EA;10000;0;2026-05-29;2026-02-18;2026-02-18;ALLENC;1780;184;6001
4500016018;10;9050061501;1010837;1787;ZSC;false;50000;EA;50000;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016018;20;9050054102;1010837;1787;ZSC;false;30000;EA;30000;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016018;30;9050061603;1010837;1787;ZSC;false;60000;EA;60000;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016018;50;9050062405;1010837;1787;ZSC;false;15000;EA;15000;0;2026-07-27;2026-02-18;2026-02-18;ALLENC;1780;184;4001
4500016018;80;9050083201;1010837;1787;ZSC;false;5000;EA;5000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6001
4500016018;90;9050083210;1010837;1787;ZSC;false;15000;EA;15000;0;2026-05-15;2026-02-18;2026-02-18;ALLENC;1780;184;6001
4500016020;90;6350007724;1000019;9997;NB;false;25000;EA;6458;18542;2026-04-15;2026-02-18;2026-02-18;ALLENC;1780;184;0001
4500016025;10;9200001301;1000026;9999;NB;false;54000;EA;54000;0;2026-06-16;2026-02-18;2026-02-18;GHULEM;1710;188;1001
4500016026;10;9050097102;1004803;7101;NB;false;25000;EA;25000;0;2026-06-29;2026-02-18;2026-02-18;ZOULM;1710;197;5002
4500016034;10;9050088703;1009089;7101;ZSC;false;20160;EA;20160;0;2026-06-22;2026-02-19;2026-02-19;GHULEM;1710;188;1001
4500016039;10;9050013401;1000026;9999;NB;false;486000;EA;486000;0;2026-05-30;2026-02-19;2026-02-19;PRANATP;1710;188;1001
4500016041;10;9050013404;1000026;9999;NB;false;45000;EA;45000;0;2026-06-15;2026-02-19;2026-02-19;PRANATP;1710;188;1001
4500016042;10;9050013404;1000026;9998;NB;false;27000;EA;27000;0;2026-06-15;2026-02-19;2026-02-19;PRANATP;1110;188;1001
4500016049;10;9050013404;1000026;1721;NB;false;630000;EA;72000;558000;2026-06-20;2026-02-19;2026-02-19;PRANATP;1710;188;1001
4500016069;10;6350066101;1012585;9999;NB;false;26000;EA;26000;0;2026-09-04;2026-02-19;2026-02-19;FITZSIC;1710;177;0001
4500016074;10;9050067911;1001040;7101;ZSC;false;9360;EA;9360;0;2026-06-22;2026-02-20;2026-02-20;GHULEM;1710;188;1001
4500016075;10;9050115901;1012634;1711;ZSC;false;19000;EA;19000;0;2026-06-26;2026-02-20;2026-02-20;FITZSIC;1710;177;5003
4500016076;10;6350047701;1009321;9999;NB;false;25000;EA;25000;0;2026-05-29;2026-02-20;2026-02-20;FITZSIC;1710;177;0001
4500016080;10;9050033019;1001040;7101;ZSC;false;2808;EA;2808;0;2026-06-22;2026-02-20;2026-02-20;GHULEM;1710;188;1001
4500016100;10;9050099301;1001040;7101;ZSC;false;17280;EA;17280;0;2026-06-30;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016101;10;9050099302;1001040;7101;ZSC;false;51840;EA;51840;0;2026-06-30;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016102;10;9050099303;1001040;7101;ZSC;false;39960;EA;39960;0;2026-06-30;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016103;10;9050099304;1001040;7101;ZSC;false;29160;EA;29160;0;2026-07-05;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016104;10;9050099305;1001040;7101;ZSC;false;34560;EA;34560;0;2026-06-20;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016105;10;9050099306;1001040;7101;ZSC;false;87048;EA;87048;0;2026-07-30;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016106;10;9050099401;1001040;7101;ZSC;false;7560;EA;7560;0;2026-06-15;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016107;10;9050099402;1001040;7101;ZSC;false;43992;EA;43992;0;2026-06-15;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016108;10;9050109001;1001040;1714;ZSC;false;4320;EA;4320;0;2026-07-10;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016109;10;9050109101;1001040;1714;ZSC;false;25920;EA;25920;0;2026-07-10;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016114;10;9050116501;1001040;1714;NB;false;51000;EA;51000;0;2026-06-15;2026-02-23;2026-02-23;PRANATP;1710;81;1005
4500016117;10;9050109001;1001040;1114;ZSC;false;4320;EA;4320;0;2026-07-10;2026-02-23;2026-02-23;PRANATP;1110;81;1001
4500016118;10;9050114701;1001040;1114;ZSC;false;5400;EA;5400;0;2026-07-10;2026-02-23;2026-02-23;PRANATP;1110;81;1001
4500016119;10;9050115001;1001040;1114;ZSC;false;6750;EA;6750;0;2026-07-10;2026-02-23;2026-02-23;PRANATP;1110;81;1001
4500016120;10;9200004701;1001040;9999;ZSC;false;48960;EA;48960;0;2026-06-15;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016121;10;9200004702;1001040;9999;ZSC;false;48960;EA;48960;0;2026-06-15;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016122;10;9200004704;1001040;9999;ZSC;false;30600;EA;30600;0;2026-06-25;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016123;10;9200004701;1001040;1722;ZSC;false;79560;EA;79560;0;2026-06-15;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016124;10;9200004702;1001040;1722;ZSC;false;153000;EA;153000;0;2026-07-05;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016130;10;9200003201;1013720;1734;NB;false;64000;EA;64000;0;2026-06-30;2026-02-23;2026-02-23;PRANATP;1710;81;1001
4500016138;10;9200003903;1009089;1722;ZSC;false;12000;EA;12000;0;2026-06-15;2026-02-23;2026-02-23;GHULEM;1710;188;1001
4500016158;10;9200002701;1009011;1722;NB;false;187200;EA;187200;0;2026-06-01;2026-02-24;2026-02-24;GHULEM;1710;188;1001
4500016159;10;9050099801;1012603;1711;ZSC;false;14400;EA;9720;4680;2026-04-30;2026-02-24;2026-02-24;PRANATP;1710;81;1001
4500016160;10;9050099801;1012603;1712;ZSC;false;2880;EA;2880;0;2026-04-30;2026-02-24;2026-02-24;PRANATP;1710;81;1001
4500016161;10;9050099801;1012603;1714;ZSC;false;8640;EA;8640;0;2026-04-30;2026-02-24;2026-02-24;PRANATP;1710;81;1001
4500016162;10;9050099802;1012603;1711;ZSC;false;5760;EA;5760;0;2026-04-30;2026-02-24;2026-02-24;PRANATP;1710;81;1001
4500016169;10;9200000201;1005551;9999;NB;false;140000;EA;140000;0;2026-06-22;2026-02-25;2026-02-25;GHULEM;1710;188;1001
4500016170;10;9200000201;1005551;9999;NB;false;84000;EA;84000;0;2026-05-26;2026-02-25;2026-02-25;GHULEM;1710;188;1001
4500016174;10;9050091902;1010525;1711;NB;false;5760;EA;5760;0;2026-07-30;2026-02-25;2026-02-25;CHENC;1710;198;4001
4500016174;20;9050091902;1010525;1712;NB;false;960;EA;960;0;2026-07-30;2026-02-25;2026-02-25;CHENC;1710;198;4001
4500016174;30;9050091902;1010525;1714;NB;false;16320;EA;16320;0;2026-07-30;2026-02-25;2026-02-25;CHENC;1710;198;4001
4500016174;40;9050091902;1010525;7101;NB;false;10086;EA;10086;0;2026-07-30;2026-02-25;2026-02-25;CHENC;1710;198;4001
4500016175;10;9050059001;1010837;7803;ZSC;false;20000;EA;20000;0;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;20;9050059001;1010837;1786;ZSC;false;20000;EA;10856;9144;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;30;9050059001;1010837;1787;ZSC;false;20000;EA;13520;6480;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;90;9050059006;1010837;1787;ZSC;false;15000;EA;15000;0;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;100;9050059009;1010837;1787;ZSC;false;10000;EA;10000;0;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;110;9050059010;1010837;1787;ZSC;false;30000;EA;30000;0;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;120;9050109811;1010837;7803;ZSC;false;30000;EA;30000;0;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016175;150;9050064724;1010837;1787;ZSC;false;17304;EA;17304;0;2026-05-29;2026-02-25;2026-02-25;FITZSIC;1780;177;6002
4500016189;10;9050132501;1000776;1711;NB;false;8244;EA;72;8172;2026-04-07;2026-03-02;2026-03-02;ZOULM;1710;197;4001
4500016199;10;9050141901;1013991;1711;NB;false;30000;EA;30000;0;2026-06-19;2026-03-02;2026-03-02;ZOULM;1710;197;4001
4500016199;20;9050141901;1013991;1711;NB;false;20000;EA;20000;0;2026-07-30;2026-03-02;2026-03-02;ZOULM;1710;197;4001
4500016213;10;9150197601;1003563;1721;ZSC;false;374400;EA;299520;74880;2026-04-27;2026-03-04;2026-03-04;PRANATP;1710;81;1001
4500016214;10;9150197601;1003563;1722;ZSC;false;345600;EA;235440;110160;2026-04-27;2026-03-04;2026-03-04;PRANATP;1710;81;1001
4500016223;90;6350064523;1011162;9997;NB;false;33120;EA;33120;0;2026-04-27;2026-03-05;2026-03-05;FITZSIC;1780;177;0001
4500016246;10;9050140101;1009986;7101;NB;false;19600;EA;19600;0;2026-07-30;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016246;20;9050140101;1009986;1711;NB;false;2240;EA;2240;0;2026-07-30;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016246;30;9050140101;1009986;1712;NB;false;560;EA;560;0;2026-07-30;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016246;40;9050140101;1009986;1714;NB;false;2240;EA;2240;0;2026-07-30;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016247;10;9050140101;1009986;1114;NB;false;6160;EA;6160;0;2026-09-01;2026-03-10;2026-03-10;CHENC;1110;198;5001
4500016248;20;9050140201;1009986;1712;NB;false;600;EA;600;0;2026-07-28;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016248;30;9050140201;1009986;1711;NB;false;3000;EA;3000;0;2026-07-28;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016248;40;9050140201;1009986;7101;NB;false;26400;EA;26400;0;2026-07-28;2026-03-10;2026-03-10;CHENC;1710;198;5001
4500016249;10;9050109701;1012574;1711;NB;false;150000;EA;150000;0;2026-07-27;2026-03-10;2026-03-10;ZOULM;1710;197;5003
4500016259;10;9050136601;1012574;1722;NB;false;40000;EA;40000;0;2026-06-10;2026-03-10;2026-03-10;ZOULM;1710;197;4001
4500016260;50;6350002299;1011162;9997;NB;false;140760;EA;140760;0;2026-05-01;2026-03-10;2026-03-10;FITZSIC;1780;177;0001
4500016261;10;6350074401;1011162;9997;NB;false;86940;EA;4140;82800;2026-05-29;2026-03-10;2026-03-10;FITZSIC;1780;177;0001
4500016266;10;9050143001;1013991;1722;NB;false;20000;EA;20000;0;2026-05-27;2026-03-11;2026-03-11;ZOULM;1710;197;4001
4500016267;10;9050143101;1013991;1722;NB;false;20000;EA;20000;0;2026-05-27;2026-03-11;2026-03-11;ZOULM;1710;197;4001
4500016268;10;9050143201;1013991;1722;NB;false;20000;EA;20000;0;2026-05-27;2026-03-11;2026-03-11;ZOULM;1710;197;4001
4500016271;20;6350074701;1013036;9997;NB;false;64800;EA;64800;0;2026-05-29;2026-03-11;2026-03-11;TEST_PEOUM;1780;200;0001
4500016271;30;6350074601;1013036;9997;NB;false;64800;EA;64800;0;2026-05-29;2026-03-11;2026-03-11;TEST_PEOUM;1780;200;0001
4500016271;40;6350074501;1013036;9997;NB;false;30600;EA;30600;0;2026-05-29;2026-03-11;2026-03-11;TEST_PEOUM;1780;200;0001
4500016272;10;9050089002;1003651;1113;NB;false;25000;EA;25000;0;2026-06-30;2026-03-11;2026-03-11;TEST_PEOUM;1110;200;1003
4500016278;10;9050135101;1000776;1714;NB;false;10000;EA;10000;0;2026-07-07;2026-03-12;2026-03-12;CHENC;1710;198;3001
4500016301;10;9050046902;1009066;7101;NB;false;100000;EA;100000;0;2026-08-10;2026-03-13;2026-03-13;ZOULM;1710;197;2002
4500016313;10;9050136427;1002434;7803;NB;false;50000;EA;50000;0;2026-05-25;2026-03-16;2026-03-16;FITZSIC;1780;177;6002
4500016315;10;9050111101;1000776;7101;NB;false;25000;EA;25000;0;2026-07-16;2026-03-16;2026-03-16;CHENC;1710;198;1003
4500016320;60;9050108001;;1711;UB;true;180;EA;180;0;2026-03-16;2026-03-16;2026-03-16;FITZSIC;1710;177;1001
4500016323;10;9050092903;1004863;1714;NB;false;60648;EA;60648;0;2026-06-28;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016324;10;9050093102;1004863;7101;NB;false;36384;EA;36384;0;2026-07-31;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016325;20;9050093103;1004863;1714;NB;false;24260;EA;24260;0;2026-07-31;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016326;10;9050092903;1004863;1714;NB;false;36390;EA;36390;0;2026-09-04;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016327;10;9050092902;1004863;7101;NB;false;242598;EA;242598;0;2026-09-04;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016328;10;9050093103;1004863;1714;NB;false;48520;EA;48520;0;2026-09-04;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016329;10;9050093102;1004863;7101;NB;false;230468;EA;230468;0;2026-09-04;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016330;10;9050093002;1004863;7101;NB;false;145560;EA;145560;0;2026-09-04;2026-03-17;2026-03-17;FITZSIC;1710;177;6001
4500016331;10;9050093302;1004863;7101;NB;false;73344;EA;73344;0;2026-08-31;2026-03-17;2026-03-17;FITZSIC;1710;177;6002
4500016335;10;9050054201;1010837;7803;ZSC;false;30000;EA;30000;0;2026-08-10;2026-03-17;2026-03-17;ALLENC;1780;184;4001
4500016335;20;9050054202;1010837;7803;ZSC;false;25000;EA;25000;0;2026-08-10;2026-03-17;2026-03-17;ALLENC;1780;184;4001
4500016335;30;9050054203;1010837;7803;ZSC;false;70000;EA;70000;0;2026-08-10;2026-03-17;2026-03-17;ALLENC;1780;184;4001
4500016336;10;9050056201;1009986;7803;ZSC;false;1000;EA;1000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;20;9050056201;1009986;1787;ZSC;false;9000;EA;9000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;30;9050056203;1009986;1787;ZSC;false;15000;EA;15000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;40;9050056204;1009986;7803;ZSC;false;10000;EA;10000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;50;9050056209;1009986;1787;ZSC;false;10000;EA;10000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;60;9050056210;1009986;1786;ZSC;false;5000;EA;5000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;70;9050056210;1009986;7803;ZSC;false;20000;EA;20000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;80;9050110011;1009986;1787;ZSC;false;10000;EA;10000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016336;90;9050056010;1009986;7803;ZSC;false;20000;EA;20000;0;2026-06-30;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016337;10;9050054102;1010837;1787;ZSC;false;15000;EA;15000;0;2026-08-10;2026-03-17;2026-03-17;ALLENC;1780;184;4001
4500016338;10;9050083210;1010837;1787;ZSC;false;15000;EA;15000;0;2026-06-26;2026-03-17;2026-03-17;ALLENC;1780;184;6001
4500016339;10;9050057001;1000776;1787;ZSC;false;20000;EA;20000;0;2026-08-07;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016339;20;9050057004;1000776;7803;ZSC;false;1000;EA;1000;0;2026-08-07;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016339;30;9050057004;1000776;1787;ZSC;false;14000;EA;14000;0;2026-08-07;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016339;40;9050057005;1000776;1786;ZSC;false;5000;EA;5000;0;2026-08-07;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016339;50;9050057005;1000776;1787;ZSC;false;10000;EA;10000;0;2026-08-07;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016339;60;9050057010;1000776;1787;ZSC;false;15000;EA;15000;0;2026-08-07;2026-03-17;2026-03-17;ALLENC;1780;184;6002
4500016340;10;9050073903;1002434;1787;NB;false;25000;EA;25000;0;2026-06-26;2026-03-17;2026-03-17;ALLENC;1780;184;4001
4500016347;10;9050068701;1005970;7101;ZSC;false;181440;EA;7776;173664;2026-06-05;2026-03-17;2026-03-17;GHULEM;1710;188;1001
4500016349;10;9050096802;1000776;1711;NB;false;15000;EA;15000;0;2026-08-24;2026-03-17;2026-03-17;CHENC;1710;198;5001
4500016349;20;9050096802;1000776;1714;NB;false;25000;EA;25000;0;2026-08-24;2026-03-17;2026-03-17;CHENC;1710;198;5001
4500016349;30;9050096802;1000776;7101;NB;false;110000;EA;110000;0;2026-08-24;2026-03-17;2026-03-17;CHENC;1710;198;5001
4500016350;10;9050137401;1000776;1711;NB;false;7000;EA;7000;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;1003
4500016350;20;9050137401;1000776;1712;NB;false;1000;EA;1000;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;1003
4500016350;30;9050137401;1000776;1714;NB;false;32000;EA;32000;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;1003
4500016350;40;9050137401;1000776;7101;NB;false;110000;EA;110000;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;1003
4500016351;10;9050093401;1000776;1711;NB;false;1200;EA;1200;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;3003
4500016351;20;9050093401;1000776;1712;NB;false;600;EA;600;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;3003
4500016351;30;9050093401;1000776;1714;NB;false;30000;EA;30000;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;3003
4500016351;40;9050093401;1000776;7101;NB;false;55000;EA;55000;0;2026-09-07;2026-03-17;2026-03-17;CHENC;1710;198;3003
4500016352;10;9050089502;1010525;1711;NB;false;2640;EA;2640;0;2026-08-24;2026-03-17;2026-03-17;CHENC;1710;198;3001
4500016352;20;9050089502;1010525;1714;NB;false;13200;EA;13200;0;2026-08-24;2026-03-17;2026-03-17;CHENC;1710;198;3001
4500016352;30;9050089502;1010525;7101;NB;false;25236;EA;25236;0;2026-08-24;2026-03-17;2026-03-17;CHENC;1710;198;3001
4500016353;10;9050092702;1010525;1711;NB;false;1320;EA;1320;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;3004
4500016353;20;9050092702;1010525;1714;NB;false;26400;EA;26400;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;3004
4500016353;30;9050092702;1010525;7101;NB;false;13356;EA;13356;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;3004
4500016354;10;9050091802;1010525;1711;NB;false;3840;EA;3840;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;4001
4500016354;20;9050091802;1010525;1712;NB;false;960;EA;960;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;4001
4500016354;30;9050091802;1010525;1714;NB;false;18240;EA;18240;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;4001
4500016354;40;9050091802;1010525;7101;NB;false;10086;EA;10086;0;2026-08-17;2026-03-17;2026-03-17;CHENC;1710;198;4001
4500016363;10;6350034501;1000019;9997;NB;false;35000;EA;35000;0;2026-05-25;2026-03-17;2026-03-17;ALLENC;1780;184;0001
4500016363;20;6350034602;1000019;9997;NB;false;30000;EA;30000;0;2026-05-25;2026-03-17;2026-03-17;ALLENC;1780;184;0001
4500016363;30;6350034703;1000019;9997;NB;false;75000;EA;75000;0;2026-05-25;2026-03-17;2026-03-17;ALLENC;1780;184;0001
4500016363;40;6350014102;1000019;9997;NB;false;25000;EA;25000;0;2026-05-25;2026-03-17;2026-03-17;ALLENC;1780;184;0001
4500016364;10;9050133911;1010837;7803;ZSC;false;36000;EA;36000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6001
4500016365;10;9050134125;1010837;1786;ZSC;false;6000;EA;6000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6001
4500016365;20;9050134125;1010837;1787;ZSC;false;6000;EA;6000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6001
4500016366;10;9050134930;1010837;1786;ZSC;false;6000;EA;6000;0;2026-06-29;2026-03-17;2026-03-17;FITZSIC;1780;177;6001
4500016366;20;9050134930;1010837;1787;ZSC;false;6000;EA;6000;0;2026-06-29;2026-03-17;2026-03-17;FITZSIC;1780;177;6001
4500016367;10;9050064724;1010837;7803;ZSC;false;13480;EA;13480;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016367;20;9050064724;1010837;1786;ZSC;false;7680;EA;7680;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016367;30;9050064724;1010837;1787;ZSC;false;3840;EA;3840;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016368;10;9050064725;1010837;1786;ZSC;false;5000;EA;5000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016368;20;9050064725;1010837;1787;ZSC;false;10000;EA;10000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016369;10;9050135031;1010837;7803;ZSC;false;36000;EA;36000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6001
4500016370;10;9050059001;1002434;1786;ZSC;false;11520;EA;11520;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016370;30;9050059001;1002434;7803;ZSC;false;18480;EA;18480;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016371;10;9050059002;1002434;7803;ZSC;false;63120;EA;63120;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016371;30;9050059002;1002434;1787;ZSC;false;26880;EA;26880;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016372;10;9050059003;1002434;7803;ZSC;false;70000;EA;70000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016372;20;9050059003;1002434;1786;ZSC;false;10000;EA;10000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016373;10;9050059004;1010837;1786;ZSC;false;15000;EA;15000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016373;20;9050059004;1010837;1787;ZSC;false;15000;EA;15000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016374;10;9050059009;1010837;7803;ZSC;false;10000;EA;10000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016374;20;9050059009;1010837;1787;ZSC;false;10000;EA;10000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016375;10;9050059010;1010837;7803;ZSC;false;150000;EA;150000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016375;20;9050059010;1010837;1787;ZSC;false;20000;EA;20000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016376;10;9050109811;1010837;7803;ZSC;false;80000;EA;80000;0;2026-07-03;2026-03-17;2026-03-17;FITZSIC;1780;177;6002
4500016377;10;9050013404;1000026;1711;NB;false;225000;EA;225000;0;2026-07-10;2026-03-17;2026-03-17;PRANATP;1710;81;1001
4500016378;10;9050013404;1000026;1722;NB;false;477000;EA;477000;0;2026-06-30;2026-03-17;2026-03-17;PRANATP;1710;81;1001
4500016379;10;9050013402;1000026;1722;NB;false;24000;EA;24000;0;2026-06-30;2026-03-17;2026-03-17;PRANATP;1710;81;1001
4500016380;10;9050013404;1000026;1721;NB;false;360000;EA;360000;0;2026-07-15;2026-03-17;2026-03-17;PRANATP;1710;81;1001
